,Node_1,Node_2
22140,ENSG00000269988,RP11-395P17.11
22141,ENSG00000269990,CTD-3074O7.12
22142,ENSG00000269996,RP11-343N15.5
22143,ENSG00000269997,RP11-214K3.21
22144,ENSG00000269999,CTD-3185P2.2
22145,ENSG00000270001,RP11-218C14.8
22146,ENSG00000270005,RP11-380L11.3
22147,ENSG00000270006,RP11-178L8.7
22148,ENSG00000270010,CTD-2132N18.4
22149,ENSG00000270012,LL0XNC01-7P3.1
22150,ENSG00000270015,RP11-540B6.6
22151,ENSG00000270016,RP11-932O9.8
22152,ENSG00000270018,RP3-462E2.5
22153,ENSG00000270019,RP11-141B14.1
22154,ENSG00000270020,RP11-463O9.9
22155,ENSG00000270021,CTC-203F4.2
22156,ENSG00000270022,RNU12
22157,ENSG00000270028,RP11-380L11.4
22158,ENSG00000270030,RP11-326C3.13
22159,ENSG00000270039,RP11-571M6.17
22160,ENSG00000270040,RP11-416A14.1
22161,ENSG00000270041,LL22NC03-N27C7.1
22162,ENSG00000270048,RP11-214K3.22
22163,ENSG00000270049,RP11-297D21.4
22164,ENSG00000270055,CTD-3092A11.2
22165,ENSG00000270060,RP11-390K5.6
22166,ENSG00000270061,RP11-214K3.19
22167,ENSG00000270062,RP11-248J18.3
22168,ENSG00000270066,SCARNA2
22169,ENSG00000270067,CTC-487M23.5
22170,ENSG00000270069,RP6-99M1.2
22171,ENSG00000270081,RP5-935K16.1
22172,ENSG00000270083,RP1-257I20.14
22173,ENSG00000270084,GAS5-AS1
22174,ENSG00000270091,RP11-78O7.2
22175,ENSG00000270092,RP11-318K12.3
22176,ENSG00000270096,RP11-362K14.6
22177,ENSG00000270100,RP11-130L8.1
22178,ENSG00000270101,RP11-24B19.3
22179,ENSG00000270102,RP11-498E2.8
22180,ENSG00000270103,RNU11
22181,ENSG00000270107,CTD-2306M10.1
22182,ENSG00000270108,RP11-73M18.6
22183,ENSG00000270109,RP11-393M11.2
22184,ENSG00000270115,RP11-415J8.7
22185,ENSG00000270116,AP001429.1
22186,ENSG00000270117,AP000769.7
22187,ENSG00000270120,RP11-327F22.6
22188,ENSG00000270124,RP11-118F19.1
22189,ENSG00000270127,RP11-526I2.5
22190,ENSG00000270130,RP11-214K3.23
22191,ENSG00000270133,CTC-303L1.2
22192,ENSG00000270135,RP11-362K14.7
22193,ENSG00000270140,RP5-1021I20.6
22194,ENSG00000270141,TERC
22195,ENSG00000270143,AC004257.3
22196,ENSG00000270145,CTD-2267D19.6
22197,ENSG00000270149,RP11-544M22.13
22198,ENSG00000270157,RP5-894A10.6
22199,ENSG00000270164,AC006129.4
22200,ENSG00000270165,RP11-167P11.2
22201,ENSG00000270170,NCBP2-AS2
22202,ENSG00000270172,RP5-1024G6.8
22203,ENSG00000270175,RP11-793H13.11
22204,ENSG00000270177,CTD-2410N18.3
22205,ENSG00000270179,RP11-159N11.4
22206,ENSG00000270182,RP1-170O19.21
22207,ENSG00000270189,RP11-258C19.7
22208,ENSG00000270190,RP11-803D5.4
22209,ENSG00000270195,RP11-572O17.1
22210,ENSG00000270210,RP11-373D23.3
22211,ENSG00000270225,RP11-475J5.4
22212,ENSG00000270236,RP11-265B8.5
22213,ENSG00000270246,SNORD109A
22214,ENSG00000270248,CTC-471J1.10
22215,ENSG00000270277,RP11-65L3.2
22216,ENSG00000270294,RP11-566F5.1
22217,ENSG00000270307,MTATP6P2
22218,ENSG00000270332,RP11-82L2.1
22219,ENSG00000270343,UNGP3
22220,ENSG00000270344,RP11-734K2.4
22221,ENSG00000270346,RP1-90J20.12
22222,ENSG00000270362,HMGN3-AS1
22223,ENSG00000270393,AC000095.9
22224,ENSG00000270419,CAHM
22225,ENSG00000270426,RP11-326I11.5
22226,ENSG00000270441,RP11-694I15.7
22227,ENSG00000270442,CTB-95D12.1
22228,ENSG00000270472,IGHV3OR16-9
22229,ENSG00000270503,RP11-407N17.6
22230,ENSG00000270504,RP11-420L9.5
22231,ENSG00000270505,IGHV1OR15-1
22232,ENSG00000270532,PEBP1P2
22233,ENSG00000270553,RP11-15E18.5
22234,ENSG00000270557,RP11-546J1.1
22235,ENSG00000270558,CTD-2124B8.2
22236,ENSG00000270562,RP11-154H23.3
22237,ENSG00000270571,RP11-355F16.1
22238,ENSG00000270574,RP11-171I2.2
22239,ENSG00000270580,RP11-1186N24.5
22240,ENSG00000270589,RP11-348N5.7
22241,ENSG00000270599,RP11-324O2.6
22242,ENSG00000270605,RP5-1092A3.4
22243,ENSG00000270610,RP11-486O13.3
22244,ENSG00000270638,RP3-466P17.1
22245,ENSG00000270640,RP11-373D23.2
22246,ENSG00000270641,TSIX
22247,ENSG00000270659,RP11-105N14.1
22248,ENSG00000270665,HNRNPA1P67
22249,ENSG00000270672,MTRNR2L6
22250,ENSG00000270673,YTHDF3-AS1
22251,ENSG00000270681,RP11-372K14.2
22252,ENSG00000270696,RP11-342K6.1
22253,ENSG00000270714,MINOS1P2
22254,ENSG00000270720,RP11-84C13.2
22255,ENSG00000270761,RP11-385F7.1
22256,ENSG00000270788,PDLIM1P1
22257,ENSG00000270789,RP11-632K20.8
22258,ENSG00000270802,AC005776.1
22259,ENSG00000270804,CTD-2583A14.11
22260,ENSG00000270810,RP11-274B21.8
22261,ENSG00000270820,RP11-355B11.2
22262,ENSG00000270823,hsa-mir-335
22263,ENSG00000270863,RP11-434C1.3
22264,ENSG00000270864,IGHV3OR16-6
22265,ENSG00000270878,CTD-2302E22.5
22266,ENSG00000270906,RP11-475J5.6
22267,ENSG00000270923,TAS2R6
22268,ENSG00000270949,RP11-288H12.4
22269,ENSG00000270953,RP11-2E11.9
22270,ENSG00000270956,RP11-65L3.4
22271,ENSG00000270959,LPP-AS2
22272,ENSG00000270964,RP11-502I4.3
22273,ENSG00000270972,RP11-326C3.15
22274,ENSG00000270983,RP11-137J7.3
22275,ENSG00000270987,RP3-467N11.2
22276,ENSG00000270988,RP11-439C15.5
22277,ENSG00000271009,RP11-346C20.3
22278,ENSG00000271011,RP11-171I2.5
22279,ENSG00000271020,RP11-10C24.1
22280,ENSG00000271029,RP11-849F2.10
22281,ENSG00000271034,RP11-963H1.1
22282,ENSG00000271043,MTRNR2L2
22283,ENSG00000271072,RP11-1007O24.4
22284,ENSG00000271105,SCML2P2
22285,ENSG00000271109,CTC-523E23.11
22286,ENSG00000271122,RP11-379H18.1
22287,ENSG00000271130,IGHV3OR16-8
22288,ENSG00000271133,CTA-293F17.1
22289,ENSG00000271134,RP11-416L21.2
22290,ENSG00000271141,RP11-171I2.4
22291,ENSG00000271147,RP4-769N13.6
22292,ENSG00000271151,RP11-394I13.2
22293,ENSG00000271155,RP11-435O5.5
22294,ENSG00000271178,IGHV3OR16-13
22295,ENSG00000271181,CTA-221G9.10
22296,ENSG00000271182,RP11-678G14.5
22297,ENSG00000271198,VDAC3P1
22298,ENSG00000271200,RP11-430G17.3
22299,ENSG00000271204,RP11-138A9.1
22300,ENSG00000271207,RP11-475J5.5
22301,ENSG00000271266,RP11-728B21.3
22302,ENSG00000271270,TMCC1-AS1
22303,ENSG00000271288,IGHV1OR15-3
22304,ENSG00000271303,SRXN1
22305,ENSG00000271304,DPRXP2
22306,ENSG00000271318,AP000654.5
22307,ENSG00000271327,RP11-1109F11.3
22308,ENSG00000271335,RP11-324I22.4
22309,ENSG00000271344,RP11-274B21.9
22310,ENSG00000271347,RP11-701H24.7
22311,ENSG00000271359,RP11-84C13.1
22312,ENSG00000271361,HTATSF1P2
22313,ENSG00000271375,RP11-295P22.2
22314,ENSG00000271380,RP11-307C12.12
22315,ENSG00000271387,RP11-382D12.2
22316,ENSG00000271427,RP11-188D8.1
22317,ENSG00000271430,RP3-368A4.5
22318,ENSG00000271452,RP11-342K6.2
22319,ENSG00000271474,RP11-710C12.1
22320,ENSG00000271525,RP11-349K21.1
22321,ENSG00000271533,RP3-368A4.6
22322,ENSG00000271551,RP11-230C9.2
22323,ENSG00000271553,RP11-274B21.10
22324,ENSG00000271557,RP11-692M12.4
22325,ENSG00000271576,RP11-486G15.2
22326,ENSG00000271581,XXbac-BPG248L24.12
22327,ENSG00000271584,RP11-89C3.4
22328,ENSG00000271590,RP11-181E10.3
22329,ENSG00000271605,MILR1
22330,ENSG00000271607,RP3-418A9.3
22331,ENSG00000271614,LINC00936
22332,ENSG00000271631,RP11-408O19.5
22333,ENSG00000271643,RP11-10C24.3
22334,ENSG00000271644,RP3-365I19.2
22335,ENSG00000271646,RP11-326I11.3
22336,ENSG00000271687,MTND5P10
22337,ENSG00000271698,GS1-393G12.13
22338,ENSG00000271707,ATP1B3P1
22339,ENSG00000271711,RP11-392O18.2
22340,ENSG00000271716,RP11-169K17.4
22341,ENSG00000271721,RP11-337C18.9
22342,ENSG00000271722,RP11-446E9.2
22343,ENSG00000271723,MROH7-TTC4
22344,ENSG00000271734,RP1-111B22.3
22345,ENSG00000271736,RP11-85G21.3
22346,ENSG00000271737,CTB-113I20.2
22347,ENSG00000271738,RP11-137H2.6
22348,ENSG00000271742,RP4-680D5.9
22349,ENSG00000271743,CTD-2541M15.3
22350,ENSG00000271746,RP1-202O8.3
22351,ENSG00000271751,RP11-110I1.14
22352,ENSG00000271754,RP3-337H4.9
22353,ENSG00000271755,RP1-153G14.4
22354,ENSG00000271769,RP11-216P16.2
22355,ENSG00000271780,RP11-1017G21.5
22356,ENSG00000271781,CTD-2589H19.6
22357,ENSG00000271788,CTD-2201E18.5
22358,ENSG00000271789,RP5-1112D6.7
22359,ENSG00000271795,CTC-251D13.1
22360,ENSG00000271797,CTC-428G20.6
22361,ENSG00000271806,RP5-892K4.1
22362,ENSG00000271816,RP11-574K11.28
22363,ENSG00000271828,CTD-2310F14.1
22364,ENSG00000271833,RP11-356B19.11
22365,ENSG00000271835,RP11-129K12.4
22366,ENSG00000271840,RP1-224A6.9
22367,ENSG00000271843,RP11-245J9.5
22368,ENSG00000271849,CTC-332L22.1
22369,ENSG00000271851,RP11-565F19.2
22370,ENSG00000271852,SNORD11B
22371,ENSG00000271855,RP11-214N9.1
22372,ENSG00000271856,RP11-861A13.4
22373,ENSG00000271857,RP1-244F24.1
22374,ENSG00000271858,XXcos-LUCA11.4
22375,ENSG00000271862,RP11-343L5.2
22376,ENSG00000271869,RP11-51J9.5
22377,ENSG00000271870,RP11-97C16.1
22378,ENSG00000271871,AC005740.6
22379,ENSG00000271882,KB-1410C5.5
22380,ENSG00000271888,RP11-560J1.2
22381,ENSG00000271893,RP11-762E8.1
22382,ENSG00000271895,RP4-635E18.8
22383,ENSG00000271912,RP11-661A12.14
22384,ENSG00000271913,RP1-111C20.4
22385,ENSG00000271914,RP4-789D17.5
22386,ENSG00000271918,CTD-2287O16.5
22387,ENSG00000271927,CTD-2541M15.4
22388,ENSG00000271936,RP11-443B20.1
22389,ENSG00000271937,RP11-424N24.2
22390,ENSG00000271938,RP11-589C21.6
22391,ENSG00000271941,RP11-188P20.3
22392,ENSG00000271948,RP11-242F4.2
22393,ENSG00000271952,RP11-245G13.2
22394,ENSG00000271959,CTD-3064M3.7
22395,ENSG00000271964,RP11-415F23.2
22396,ENSG00000271966,RP11-7F18.2
22397,ENSG00000271967,RP11-134K13.4
22398,ENSG00000271971,CTD-2006H14.2
22399,ENSG00000271975,RP11-383J24.6
22400,ENSG00000271976,RP11-884K10.7
22401,ENSG00000271978,RP11-428J1.4
22402,ENSG00000271980,CTD-2256P15.4
22403,ENSG00000271981,RP11-573G6.8
22404,ENSG00000271984,RP3-337O18.9
22405,ENSG00000271991,RP11-79O8.1
22406,ENSG00000271993,RP11-285J16.1
22407,ENSG00000271997,RP11-97O12.6
22408,ENSG00000272002,RP11-557L19.1
22409,ENSG00000272003,RP11-23P13.7
22410,ENSG00000272004,RP11-345P4.10
22411,ENSG00000272005,RP11-91J19.4
22412,ENSG00000272008,RP11-393I2.4
22413,ENSG00000272009,RP1-313I6.12
22414,ENSG00000272016,RP11-215G15.5
22415,ENSG00000272017,RP1-199J3.7
22416,ENSG00000272021,AC008592.8
22417,ENSG00000272024,RP11-546K22.3
22418,ENSG00000272030,RP1-178F15.4
22419,ENSG00000272033,RP11-52A20.2
22420,ENSG00000272034,SNORD14A
22421,ENSG00000272037,KB-431C1.5
22422,ENSG00000272040,CTC-366B18.4
22423,ENSG00000272047,GTF2H5
22424,ENSG00000272048,RP11-458N5.1
22425,ENSG00000272049,RP11-480D4.6
22426,ENSG00000272053,RP11-367G6.3
22427,ENSG00000272054,RP11-423P10.2
22428,ENSG00000272055,RNU6-6P
22429,ENSG00000272056,RP11-503P10.1
22430,ENSG00000272060,RNA18S5
22431,ENSG00000272065,U91328.20
22432,ENSG00000272068,RP11-284F21.9
22433,ENSG00000272070,AC005618.6
22434,ENSG00000272072,CTA-363E19.2
22435,ENSG00000272076,RP11-11C20.3
22436,ENSG00000272077,RP11-348P10.2
22437,ENSG00000272079,LA16c-380H5.5
22438,ENSG00000272084,RP5-1126H10.2
22439,ENSG00000272086,CTD-2186M15.3
22440,ENSG00000272091,RP4-758J24.5
22441,ENSG00000272092,RP11-350N15.5
22442,ENSG00000272093,CTC-365E16.1
22443,ENSG00000272097,RP11-421M1.8
22444,ENSG00000272098,AC092299.8
22445,ENSG00000272102,RP3-355L5.5
22446,ENSG00000272106,RP11-345P4.9
22447,ENSG00000272109,CTD-2260A17.3
22448,ENSG00000272112,CTB-113P19.5
22449,ENSG00000272114,RP1-261G23.7
22450,ENSG00000272123,CTD-2366F13.2
22451,ENSG00000272128,KB-1836B5.4
22452,ENSG00000272129,RP11-250B2.6
22453,ENSG00000272137,RP11-177G23.2
22454,ENSG00000272140,RP11-574K11.29
22455,ENSG00000272142,RP11-428J1.5
22456,ENSG00000272143,FGF14-AS2
22457,ENSG00000272144,CTD-2035E11.5
22458,ENSG00000272145,NFYC-AS1
22459,ENSG00000272146,RP11-755B10.4
22460,ENSG00000272148,RP11-195B17.1
22461,ENSG00000272153,RP1-286D6.5
22462,ENSG00000272155,RP11-707M3.3
22463,ENSG00000272156,RP11-477N3.1
22464,ENSG00000272158,RP11-840I19.5
22465,ENSG00000272159,RP11-350N15.6
22466,ENSG00000272168,CASC15
22467,ENSG00000272172,RP13-582O9.7
22468,ENSG00000272173,U47924.31
22469,ENSG00000272175,RP4-657D16.6
22470,ENSG00000272181,RP11-245J9.6
22471,ENSG00000272182,RP11-802O23.3
22472,ENSG00000272183,RP11-523H20.3
22473,ENSG00000272186,RP11-110I1.13
22474,ENSG00000272189,RP3-325F22.5
22475,ENSG00000272192,CTD-2532N20.1
22476,ENSG00000272195,RP11-156E8.1
22477,ENSG00000272198,RP11-309G3.3
22478,ENSG00000272201,U47924.30
22479,ENSG00000272205,RP11-277B15.3
22480,ENSG00000272216,LL22NC03-2H8.5
22481,ENSG00000272217,XXbac-BPG157A10.21
22482,ENSG00000272219,CTB-181H17.1
22483,ENSG00000272221,XXbac-BPG181B23.7
22484,ENSG00000272223,RP1-20C7.6
22485,ENSG00000272234,CTD-2325A15.5
22486,ENSG00000272247,RP11-379F4.9
22487,ENSG00000272255,CTD-3224K15.3
22488,ENSG00000272256,RP11-489E7.4
22489,ENSG00000272263,RP11-767C1.2
22490,ENSG00000272267,RP11-375N15.2
22491,ENSG00000272269,RP11-500C11.3
22492,ENSG00000272273,XXbac-BPG252P9.10
22493,ENSG00000272275,RP11-791G15.2
22494,ENSG00000272277,RP1-40E16.12
22495,ENSG00000272279,RP11-157J24.2
22496,ENSG00000272282,RP11-222K16.2
22497,ENSG00000272288,RP11-140K17.3
22498,ENSG00000272301,RP11-111M22.4
22499,ENSG00000272305,RP11-894J14.5
22500,ENSG00000272308,RP11-231G3.1
22501,ENSG00000272316,XXbac-BPGBPG55C20.2
22502,ENSG00000272323,CTD-2517O10.6
22503,ENSG00000272325,NUDT3
22504,ENSG00000272327,RP11-1002K11.1
22505,ENSG00000272334,RP11-129K12.1
22506,ENSG00000272335,RP11-53O19.3
22507,ENSG00000272338,RP11-722E23.2
22508,ENSG00000272341,RP1-151F17.2
22509,ENSG00000272343,RP11-140I16.3
22510,ENSG00000272345,RP1-30M3.5
22511,ENSG00000272347,RP11-43F13.4
22512,ENSG00000272356,RP5-1112D6.8
22513,ENSG00000272361,GS1-166A23.2
22514,ENSG00000272365,RP11-389C8.3
22515,ENSG00000272367,CTC-428H11.2
22516,ENSG00000272368,RP4-605O3.4
22517,ENSG00000272369,RP11-446N19.1
22518,ENSG00000272370,RP11-307L14.1
22519,ENSG00000272374,RP3-329A5.8
22520,ENSG00000272375,RP11-51J9.6
22521,ENSG00000272377,RP11-682N22.1
22522,ENSG00000272379,RP1-257A7.5
22523,ENSG00000272382,CTD-2035E11.4
22524,ENSG00000272384,RP11-44N11.2
22525,ENSG00000272403,RP1-93H18.7
22526,ENSG00000272405,RP11-284F21.10
22527,ENSG00000272416,CTD-2081C10.7
22528,ENSG00000272417,CTD-2199O4.6
22529,ENSG00000272420,RP4-740C4.7
22530,ENSG00000272425,RP11-363E6.4
22531,ENSG00000272426,RP11-108M9.6
22532,ENSG00000272432,RP3-465N24.6
22533,ENSG00000272434,RP13-131K19.6
22534,ENSG00000272438,RP11-54O7.16
22535,ENSG00000272444,RP11-1017G21.6
22536,ENSG00000272447,RP11-182L21.6
22537,ENSG00000272449,RP3-395M20.12
22538,ENSG00000272452,RP11-391M1.4
22539,ENSG00000272455,RP4-758J18.13
22540,ENSG00000272456,CTD-2342N23.3
22541,ENSG00000272459,RP11-1277A3.3
22542,ENSG00000272462,U91328.19
22543,ENSG00000272463,RP11-532F6.3
22544,ENSG00000272465,RP1-136B1.1
22545,ENSG00000272468,RP1-86C11.7
22546,ENSG00000272476,RP1-191J18.66
22547,ENSG00000272477,RP11-158G18.1
22548,ENSG00000272482,RP11-474O21.5
22549,ENSG00000272483,RP11-169K17.3
22550,ENSG00000272486,RP11-532M24.1
22551,ENSG00000272491,RP5-1024N4.4
22552,ENSG00000272498,RP11-415F23.3
22553,ENSG00000272501,XXbac-BPG299F13.17
22554,ENSG00000272502,RP11-713M15.2
22555,ENSG00000272505,RP11-981G7.6
22556,ENSG00000272509,RP11-347C18.5
22557,ENSG00000272511,RP11-180N14.1
22558,ENSG00000272512,RP11-54O7.17
22559,ENSG00000272516,RP11-573G6.9
22560,ENSG00000272518,RP11-26J3.3
22561,ENSG00000272520,CTD-2044J15.2
22562,ENSG00000272523,LINC01023
22563,ENSG00000272525,RP11-79P5.9
22564,ENSG00000272529,RP11-415F23.4
22565,ENSG00000272533,SNORA28
22566,ENSG00000272540,XXbac-BPG252P9.9
22567,ENSG00000272541,XXbac-BPGBPG55C20.1
22568,ENSG00000272544,CTA-357J21.1
22569,ENSG00000272555,RP11-459I19.1
22570,ENSG00000272556,RP11-638I8.1
22571,ENSG00000272562,RP11-396C23.4
22572,ENSG00000272565,RP11-485G4.2
22573,ENSG00000272572,RP11-179B2.2
22574,ENSG00000272574,RP11-359K18.4
22575,ENSG00000272578,AP000347.2
22576,ENSG00000272579,RP11-101E13.5
22577,ENSG00000272582,RP5-1039K5.17
22578,ENSG00000272583,RP11-344P13.6
22579,ENSG00000272588,RP11-440L14.4
22580,ENSG00000272589,ZSWIM8-AS1
22581,ENSG00000272593,RP11-339B21.11
22582,ENSG00000272599,RP11-152N13.16
22583,ENSG00000272604,RP11-251G23.5
22584,ENSG00000272606,RP11-554J4.1
22585,ENSG00000272620,AFAP1-AS1
22586,ENSG00000272625,RP11-737O24.5
22587,ENSG00000272627,RP11-354E23.5
22588,ENSG00000272630,RP11-344N10.5
22589,ENSG00000272631,RP11-359E3.4
22590,ENSG00000272632,RP11-362F19.3
22591,ENSG00000272636,DOC2B
22592,ENSG00000272638,GS1-114I9.1
22593,ENSG00000272644,RP11-33O4.1
22594,ENSG00000272645,RP11-504P24.8
22595,ENSG00000272650,RP11-571I18.4
22596,ENSG00000272654,RP11-422P24.11
22597,ENSG00000272659,AP000295.10
22598,ENSG00000272661,RP4-548D19.3
22599,ENSG00000272663,RP11-191L17.1
22600,ENSG00000272666,CTA-384D8.35
22601,ENSG00000272667,RP11-395A13.2
22602,ENSG00000272668,RP11-190A12.8
22603,ENSG00000272669,RP3-508I15.21
22604,ENSG00000272677,RP11-127B20.3
22605,ENSG00000272686,RP11-390E23.6
22606,ENSG00000272688,RP13-270P17.3
22607,ENSG00000272690,RP11-803B1.8
22608,ENSG00000272692,RP11-399K21.14
22609,ENSG00000272696,RP11-339B21.13
22610,ENSG00000272700,RP11-245C23.3
22611,ENSG00000272707,RP11-534C12.1
22612,ENSG00000272709,RP11-458D21.6
22613,ENSG00000272711,RP11-259N19.1
22614,ENSG00000272716,RP11-563N4.1
22615,ENSG00000272717,RP11-342I1.2
22616,ENSG00000272720,CTA-228A9.3
22617,ENSG00000272721,RP11-778D9.12
22618,ENSG00000272732,RP5-1159O4.2
22619,ENSG00000272733,KB-208E9.1
22620,ENSG00000272734,ADIRF-AS1
22621,ENSG00000272735,RP11-467P9.1
22622,ENSG00000272742,CTB-43P18.1
22623,ENSG00000272746,RP11-53B2.6
22624,ENSG00000272750,RP11-378J18.8
22625,ENSG00000272752,STAG3L5P-PVRIG2P-PILRB
22626,ENSG00000272754,AL133245.2
22627,ENSG00000272755,RP11-326G21.1
22628,ENSG00000272758,RP11-299J3.8
22629,ENSG00000272760,RP11-5C23.1
22630,ENSG00000272764,RP11-318E3.9
22631,ENSG00000272767,JMJD1C-AS1
22632,ENSG00000272768,RP4-673M15.1
22633,ENSG00000272777,RP11-571L19.8
22634,ENSG00000272779,LL22NC03-80A10.6
22635,ENSG00000272782,RP4-607J23.2
22636,ENSG00000272787,KB-226F1.2
22637,ENSG00000272791,RP11-464F9.22
22638,ENSG00000272792,RP11-141C7.4
22639,ENSG00000272796,RP1-74M1.3
22640,ENSG00000272799,RP11-474N24.6
22641,ENSG00000272800,RP11-438L19.1
22642,ENSG00000272807,RP11-260M2.1
22643,ENSG00000272808,RP11-66B24.7
22644,ENSG00000272812,RP5-855D21.3
22645,ENSG00000272817,RP11-402D21.2
22646,ENSG00000272821,CTA-384D8.36
22647,ENSG00000272823,RP11-295M18.6
22648,ENSG00000272824,RP6-74O6.6
22649,ENSG00000272825,LL21NC02-1C16.2
22650,ENSG00000272827,RP11-445P19.3
22651,ENSG00000272829,XXbac-B135H6.18
22652,ENSG00000272831,RP11-792A8.4
22653,ENSG00000272836,RP3-402G11.27
22654,ENSG00000272839,RP11-452C13.1
22655,ENSG00000272841,RP3-428L16.2
22656,ENSG00000272842,RP11-513M16.7
22657,ENSG00000272843,RP11-313P13.5
22658,ENSG00000272849,RP11-347I19.8
22659,ENSG00000272851,RP11-801F7.1
22660,ENSG00000272853,RP11-398C13.6
22661,ENSG00000272858,CTA-292E10.8
22662,ENSG00000272861,RP11-332H14.1
22663,ENSG00000272865,RP11-561I11.4
22664,ENSG00000272870,RP11-798M19.6
22665,ENSG00000272871,RP11-408A13.4
22666,ENSG00000272872,LL22NC03-N14H11.1
22667,ENSG00000272885,RP11-2H3.6
22668,ENSG00000272888,AC013394.2
22669,ENSG00000272892,RP11-57G10.8
22670,ENSG00000272894,RP5-1159O4.1
22671,ENSG00000272899,RP11-309L24.9
22672,ENSG00000272902,RP11-299H21.1
22673,ENSG00000272906,RP11-533E19.7
22674,ENSG00000272908,RP11-121A8.1
22675,ENSG00000272909,CTD-2555O16.4
22676,ENSG00000272910,RP11-15L13.4
22677,ENSG00000272913,RP11-440D17.3
22678,ENSG00000272914,RP11-330O11.3
22679,ENSG00000272916,RP11-574K11.31
22680,ENSG00000272918,CTB-152G17.6
22681,ENSG00000272927,RP11-1191J2.5
22682,ENSG00000272931,RP5-943J3.2
22683,ENSG00000272933,RP11-47A8.5
22684,ENSG00000272936,RP11-700J17.2
22685,ENSG00000272941,RP11-134L10.1
22686,ENSG00000272947,RP11-71H17.9
22687,ENSG00000272948,AP001412.1
22688,ENSG00000272950,RP11-307C18.1
22689,ENSG00000272953,RP11-1275H24.2
22690,ENSG00000272954,KB-1440D3.13
22691,ENSG00000272955,KB-226F1.1
22692,ENSG00000272960,RP11-339B21.15
22693,ENSG00000272970,RP11-329B9.4
22694,ENSG00000272977,CTA-390C10.10
22695,ENSG00000272979,RP11-647K16.1
22696,ENSG00000272980,RP11-517H2.6
22697,ENSG00000272982,RP5-1180E21.4
22698,ENSG00000272983,RP11-508N22.12
22699,ENSG00000272986,RP11-46J23.1
22700,ENSG00000272990,RP11-305K5.1
22701,ENSG00000272993,RP11-196G18.24
22702,ENSG00000272994,RP11-332H14.2
22703,ENSG00000273000,KB-1572G7.2
22704,ENSG00000273001,RP11-118K6.3
22705,ENSG00000273002,RP11-336K24.12
22706,ENSG00000273004,GS1-279B7.2
22707,ENSG00000273007,RP11-170N16.3
22708,ENSG00000273008,RP11-351D16.3
22709,ENSG00000273009,RP11-352G9.1
22710,ENSG00000273010,RP11-96K19.5
22711,ENSG00000273014,RP11-225B17.2
22712,ENSG00000273015,LINC00938
22713,ENSG00000273017,AP000240.9
22714,ENSG00000273018,CTD-2303H24.2
22715,ENSG00000273026,RP11-422P24.10
22716,ENSG00000273027,LL21NC02-1C16.1
22717,ENSG00000273033,RP11-67L2.2
22718,ENSG00000273038,RP11-479G22.8
22719,ENSG00000273045,C2ORF15
22720,ENSG00000273055,CTB-13F3.1
22721,ENSG00000273056,RP11-77E14.2
22722,ENSG00000273058,RP11-385F5.5
22723,ENSG00000273061,RP11-6J24.6
22724,ENSG00000273062,RP11-428K3.1
22725,ENSG00000273064,RP11-474G23.3
22726,ENSG00000273066,RP11-216L13.19
22727,ENSG00000273076,RP3-508I15.22
22728,ENSG00000273080,RP11-301O19.1
22729,ENSG00000273081,RP4-813F11.4
22730,ENSG00000273084,RP11-1275H24.3
22731,ENSG00000273091,AP000255.6
22732,ENSG00000273096,RP3-508I15.20
22733,ENSG00000273106,RP11-559M23.1
22734,ENSG00000273108,RP11-416N2.4
22735,ENSG00000273110,RP11-350G8.9
22736,ENSG00000273112,RP11-25K21.6
22737,ENSG00000273117,AC144652.1
22738,ENSG00000273129,RP5-973M2.2
22739,ENSG00000273131,RP6-42F4.1
22740,ENSG00000273133,RP11-799M12.2
22741,ENSG00000273137,RP3-402G11.28
22742,ENSG00000273139,XXbac-B444P24.14
22743,ENSG00000273141,RP11-820I16.4
22744,ENSG00000273142,RP11-458F8.4
22745,ENSG00000273143,RP11-525A16.4
22746,ENSG00000273145,CITF22-92A6.1
22747,ENSG00000273148,RP5-1068E13.7
22748,ENSG00000273149,RP11-290D2.6
22749,ENSG00000273151,RP11-449P15.2
22750,ENSG00000273154,RP4-583P15.15
22751,ENSG00000273156,RP11-127B20.2
22752,ENSG00000273160,RP11-104L21.3
22753,ENSG00000273162,RP11-108L7.15
22754,ENSG00000273165,RP11-1057B6.1
22755,ENSG00000273173,SNURF
22756,ENSG00000273174,RP11-434H6.6
22757,ENSG00000273175,RP11-11N7.4
22758,ENSG00000273183,RP11-5C23.2
22759,ENSG00000273186,RP11-339B21.10
22760,ENSG00000273188,RP3-402G11.25
22761,ENSG00000273189,CTD-3148I10.15
22762,ENSG00000273190,RP11-255C15.4
22763,ENSG00000273192,CITF22-1A6.3
22764,ENSG00000273196,RP11-717A5.2
22765,ENSG00000273199,AP000692.10
22766,ENSG00000273203,AC006946.16
22767,ENSG00000273204,RP4-549L20.3
22768,ENSG00000273210,AP001437.1
22769,ENSG00000273211,RP13-131K19.7
22770,ENSG00000273212,AC000068.10
22771,ENSG00000273216,AC002059.10
22772,ENSG00000273219,RP11-644N4.1
22773,ENSG00000273221,RP5-1180E21.5
22774,ENSG00000273226,RP11-513M16.8
22775,ENSG00000273230,RP11-1246C19.1
22776,ENSG00000273237,CTB-119C2.1
22777,ENSG00000273240,RP11-455J20.3
